sttime,sbytes,dbytes,spkts,dpkts,sload,dload,dur,sbytes_diff,sbytes_lag1,sbytes_lag2
2024-08-28 13:16:00,0.03547542890375109,0.5242121180877753,0.6103896103896104,0.8064516129032258,0.0006439945958646617,0.7296136130100034,0.017005,0.03443345933895512,0.0010419695647959676,0.0010177377144518756
2024-08-28 13:17:00,0.01810119220703693,0.02825033508609135,0.19480519480519481,0.29032258064516125,4.7551475140977445e-05,0.005645551440866337,0.114162,-0.01737423669671416,0.03547542890375109,0.0010419695647959676
2024-08-28 13:18:00,0.012188620723078416,0.014159535347286662,0.09090909090909091,0.16129032258064516,0.0008688597861842107,0.07727376667917224,0.003985,-0.005912571483958516,0.01810119220703693,0.03547542890375109
2024-08-28 13:19:00,0.005839875932926238,0.005223906244630031,0.03896103896103896,0.06451612903225806,8.629271174812031e-05,0.005484687604789524,0.017252,-0.006348744790152178,0.012188620723078416,0.01810119220703693
2024-08-28 13:20:00,0.018585829213918777,0.17472591676117813,0.14285714285714285,0.29032258064516125,5.414593919172932e-06,0.003961756512098314,1.006053,0.012745953280992539,0.005839875932926238,0.012188620723078416
2024-08-28 13:21:00,0.003319763497140642,0.03199642574835894,0.06493506493506493,0.12903225806451613,2.0783489487781956e-05,0.014006606528200623,0.048296,-0.015266065716778136,0.018585829213918777,0.005839875932926238
2024-08-28 13:22:00,0.005742948531549869,0.005223906244630031,0.03896103896103896,0.06451612903225806,0.0008435934562969926,0.05444293707191923,0.001738,0.0024231850344092268,0.003319763497140642,0.018585829213918777
2024-08-28 13:23:00,0.006324512939808084,0.005361377461593979,0.03896103896103896,0.06451612903225806,0.00034769945371240606,0.021083775541668466,0.004606,0.0005815644082582151,0.005742948531549869,0.003319763497140642
2024-08-28 13:24:00,0.0010419695647959676,0.0028181599477609376,0.012987012987012988,0.03225806451612903,0.0002418326480263158,0.03316828053774249,0.001026,-0.005282543375012116,0.006324512939808084,0.005742948531549869
2024-08-28 13:25:00,0.45223902297179414,0.058081589167268105,0.6623376623376623,0.6774193548387096,0.005357581296992482,0.0532475291978891,0.02572,0.45119705340699817,0.0010419695647959676,0.006324512939808084
2024-08-28 13:26:00,0.019845885431811573,0.17472591676117813,0.16883116883116883,0.29032258064516125,5.479800117481203e-06,0.003714652875362302,1.072977,-0.43239313753998254,0.45223902297179414,0.0010419695647959676
2024-08-28 13:27:00,0.0025685761364737814,0.001477815582362443,0.06493506493506493,0.03225806451612903,7.253162354323309e-06,0.0001601384199586486,0.111437,-0.017277309295337794,0.019845885431811573,0.45223902297179414
2024-08-28 13:28:00,0.01810119220703693,0.02825033508609135,0.19480519480519481,0.29032258064516125,0.0002981912300281955,0.035402771247165496,0.018205,0.01553261607056315,0.0025685761364737814,0.019845885431811573
2024-08-28 13:29:00,0.005936803334302607,0.005223906244630031,0.03896103896103896,0.06451612903225806,0.000906585585056391,0.056761742496240025,0.001667,-0.012164388872734324,0.01810119220703693,0.0025685761364737814
2024-08-28 13:31:00,0.019845885431811573,0.17472591676117813,0.16883116883116883,0.29032258064516125,5.846142302631579e-06,0.003962989377454772,1.00574,0.013909082097508966,0.005936803334302607,0.01810119220703693
2024-08-28 13:32:00,0.0012115925172046138,0.003058734577447847,0.012987012987012988,0.03225806451612903,0.0002897952302631579,0.039002865293169965,0.000947,-0.01863429291460696,0.019845885431811573,0.005936803334302607
2024-08-28 13:33:00,0.0010419695647959676,0.0028181599477609376,0.012987012987012988,0.03225806451612903,0.0002394983699718045,0.03284812454764126,0.001036,-0.00016962295240864622,0.0012115925172046138,0.019845885431811573
2024-08-28 13:34:00,0.014854124260928565,0.04419699625390934,0.19480519480519481,0.29032258064516125,1.8599769074248123e-05,0.004182264780718063,0.24113,0.013812154696132598,0.0010419695647959676,0.0012115925172046138
2024-08-28 13:35:00,0.028981293011534362,0.3310650582534282,0.48051948051948057,0.6451612903225806,0.0001688067287593985,0.14745461835447662,0.05287,0.014127168750605797,0.014854124260928565,0.0010419695647959676
2024-08-28 13:37:00,0.0012115925172046138,0.003058734577447847,0.012987012987012988,0.03225806451612903,0.0002378128965225564,0.03200668282223713,0.001154,-0.02776970049432975,0.028981293011534362,0.014854124260928565
2024-08-28 13:38:00,0.0012115925172046138,0.003058734577447847,0.012987012987012988,0.03225806451612903,0.00023617563439849625,0.03178632977595377,0.001162,0.0,0.0012115925172046138,0.028981293011534362
2024-08-28 13:39:00,0.03547542890375109,0.5242121180877753,0.6103896103896104,0.8064516129032258,0.0006899217575187971,0.7816467995411671,0.015873,0.034263836386546474,0.0012115925172046138,0.0012115925172046138
2024-08-28 13:40:00,0.034990791896869246,0.06430216173488676,0.6623376623376623,0.8709677419354839,3.4959147749060155e-06,0.0004925259126856331,3.094912,-0.00048463700688184536,0.03547542890375109,0.0012115925172046138
2024-08-28 13:41:00,0.0172530774449937,0.029693782864212807,0.27272727272727276,0.22580645161290322,0.0011747597509398496,0.14825013684889393,0.004493,-0.017737714451875546,0.034990791896869246,0.03547542890375109
2024-08-28 13:42:00,0.0012115925172046138,0.003058734577447847,0.012987012987012988,0.03225806451612903,0.00027416191846804514,0.03689881354914027,0.001001,-0.016041484927789087,0.0172530774449937,0.034990791896869246
2024-08-28 13:43:00,0.0172530774449937,0.029693782864212807,0.27272727272727276,0.22580645161290322,1.941490873120301e-05,0.0024500863616122564,0.271863,0.016041484927789087,0.0012115925172046138,0.0172530774449937
2024-08-28 13:44:00,0.006324512939808084,0.005361377461593979,0.03896103896103896,0.06451612903225806,0.000351901521381579,0.021338579119411085,0.004551,-0.010928564505185617,0.0172530774449937,0.0012115925172046138
2024-08-28 13:45:00,0.01810119220703693,0.02825033508609135,0.19480519480519481,0.29032258064516125,0.00024553672758458647,0.029151362813704562,0.022109,0.011776679267228848,0.006324512939808084,0.0172530774449937
2024-08-28 13:46:00,0.0012115925172046138,0.003058734577447847,0.012987012987012988,0.03225806451612903,0.0002803228677161654,0.037728002811264316,0.000979,-0.016889599689832318,0.01810119220703693,0.006324512939808084
2024-08-28 13:47:00,0.004579819715033439,0.15163075231123485,0.09090909090909091,0.1935483870967742,6.270114525375941e-06,0.015091573661640642,0.222442,0.0033682271978288255,0.0012115925172046138,0.01810119220703693
2024-08-28 13:48:00,0.0172530774449937,0.03148090868474413,0.27272727272727276,0.25806451612903225,0.00023090229971804512,0.031190507952176136,0.022859,0.012673257729960261,0.004579819715033439,0.0012115925172046138
2024-08-28 13:49:00,0.019845885431811573,0.17472591676117813,0.16883116883116883,0.29032258064516125,5.724178914473684e-06,0.0038803128096997334,1.027169,0.002592807986817873,0.0172530774449937,0.004579819715033439
2024-08-28 13:50:00,0.030435204032179898,0.39801354091487096,0.5064935064935066,0.6774193548387096,0.0007231842105263159,0.7234962910733436,0.01297,0.010589318600368325,0.019845885431811573,0.0172530774449937
2024-08-28 13:51:00,0.4520694000193855,0.058081589167268105,0.6623376623376623,0.6774193548387096,0.003611640507518797,0.03590881840680912,0.038139,0.4216341959872056,0.030435204032179898,0.019845885431811573
2024-08-28 13:52:00,0.0012115925172046138,0.003058734577447847,0.012987012987012988,0.03225806451612903,0.00028060949248120303,0.03776657910343328,0.000978,-0.4508578075021809,0.4520694000193855,0.030435204032179898
2024-08-28 13:53:00,0.034990791896869246,0.06426779393064577,0.6623376623376623,0.8709677419354839,1.3907166672932332e-06,0.00019582600653969635,7.779837,0.03377919937966463,0.0012115925172046138,0.4520694000193855
2024-08-28 13:54:00,0.0010177377144518756,0.0027837921435199505,0.012987012987012988,0.03225806451612903,0.0001022002907894737,0.014059242835509082,0.002391,-0.03397305418241737,0.034990791896869246,0.0012115925172046138
2024-08-28 13:55:00,0.006324512939808084,0.005361377461593979,0.03896103896103896,0.06451612903225806,0.0003439655780075188,0.02085736111134167,0.004656,0.005306775225356208,0.0010177377144518756,0.034990791896869246
2024-08-28 13:56:00,0.034990791896869246,0.06430216173488676,0.6623376623376623,0.8709677419354839,4.826322396616541e-06,0.0006799619131579122,2.241779,0.028666278957061163,0.006324512939808084,0.0010177377144518756
2024-08-28 13:57:00,0.006324512939808084,0.005361377461593979,0.03896103896103896,0.06451612903225806,0.00034627108787593986,0.02099716207142122,0.004625,-0.028666278957061163,0.034990791896869246,0.006324512939808084
2024-08-28 13:58:00,0.0012115925172046138,0.003058734577447847,0.012987012987012988,0.03225806451612903,0.0002467950540413534,0.03321557199828851,0.001112,-0.0051129204226034695,0.006324512939808084,0.034990791896869246
2024-08-28 13:59:00,0.01810119220703693,0.02825033508609135,0.19480519480519481,0.29032258064516125,0.00030261284069548876,0.03592772720962719,0.017939,0.016889599689832318,0.0012115925172046138,0.006324512939808084
2024-08-28 14:00:00,0.01810119220703693,0.02825033508609135,0.19480519480519481,0.29032258064516125,0.00029652981085526316,0.03520551923313159,0.018307,0.0,0.01810119220703693,0.0012115925172046138
2024-08-28 14:01:00,0.034990791896869246,0.06426779393064577,0.6623376623376623,0.8709677419354839,9.52732080357143e-06,0.001341536518941796,1.135634,0.016889599689832314,0.01810119220703693,0.01810119220703693
2024-08-28 14:03:00,0.04461083648347387,0.09406468020758153,0.4025974025974026,0.3870967741935484,0.002216247415413534,0.35533411880517535,0.006127,0.009620044586604627,0.034990791896869246,0.01810119220703693
2024-08-28 14:04:00,0.05585441504313269,0.05292641853112005,0.35064935064935066,0.4838709677419355,4.358784656954888e-05,0.0031914047684213757,0.387257,0.011243578559658816,0.04461083648347387,0.034990791896869246
2024-08-28 14:05:00,0.0012115925172046138,0.003058734577447847,0.012987012987012988,0.03225806451612903,0.0002606230615601504,0.035076652759056304,0.001053,-0.05464282252592807,0.05585441504313269,0.04461083648347387
2024-08-28 14:06:00,0.019845885431811573,0.17472591676117813,0.16883116883116883,0.29032258064516125,5.609152885338347e-06,0.0038023387201028226,1.048233,0.01863429291460696,0.0012115925172046138,0.05585441504313269
2024-08-28 14:07:00,0.019845885431811573,0.17472591676117813,0.16883116883116883,0.29032258064516125,5.113311080827069e-06,0.0034662170794889755,1.149881,0.0,0.019845885431811573,0.0012115925172046138
2024-08-28 14:08:00,0.06060385771057478,0.05113929271058872,0.35064935064935066,0.45161290322580644,4.6455801367481205e-05,0.003023496131295257,0.393939,0.0407579722787632,0.019845885431811573,0.019845885431811573
2024-08-28 14:11:00,0.4509789667539013,0.058081589167268105,0.6623376623376623,0.6774193548387096,0.0002759790002349624,0.002750533726249091,0.497913,0.3903751090433265,0.06060385771057478,0.019845885431811573
2024-08-28 14:12:00,0.005839875932926238,0.005223906244630031,0.03896103896103896,0.06451612903225806,0.0005628438087406016,0.03577385001796985,0.002645,-0.4451390908209751,0.4509789667539013,0.06060385771057478
2024-08-28 14:13:00,0.012188620723078416,0.014159535347286662,0.09090909090909091,0.16129032258064516,0.000876780427631579,0.07797821036714929,0.003949,0.006348744790152178,0.005839875932926238,0.4509789667539013
2024-08-28 14:14:00,0.0012115925172046138,0.003058734577447847,0.012987012987012988,0.03225806451612903,0.00029288804041353384,0.039419118335178735,0.000937,-0.010977028205873802,0.012188620723078416,0.005839875932926238
2024-08-28 14:16:00,0.03547542890375109,0.5242121180877753,0.6103896103896104,0.8064516129032258,0.0005783537359022557,0.6552457843485536,0.018935,0.034263836386546474,0.0012115925172046138,0.012188620723078416
2024-08-28 14:17:00,0.0172530774449937,0.029693782864212807,0.27272727272727276,0.22580645161290322,4.094258840695489e-05,0.005166796326411276,0.128917,-0.01822235145875739,0.03547542890375109,0.0012115925172046138
2024-08-28 14:18:00,0.0010177377144518756,0.0027837921435199505,0.012987012987012988,0.03225806451612903,0.00017257126705827068,0.023739865763581555,0.001416,-0.016235339730541823,0.0172530774449937,0.03547542890375109
2024-08-28 14:19:00,0.0172530774449937,0.029693782864212807,0.27272727272727276,0.22580645161290322,0.00023981987194548874,0.030264339746106397,0.022009,0.016235339730541823,0.0010177377144518756,0.0172530774449937
2024-08-28 14:20:00,0.004579819715033439,0.15163075231123485,0.09090909090909091,0.1935483870967742,6.241913529135339e-06,0.015023697154954033,0.223447,-0.012673257729960261,0.0172530774449937,0.0010177377144518756
2024-08-28 14:23:00,0.04461083648347387,0.09406468020758153,0.4025974025974026,0.3870967741935484,0.0022883294172932334,0.366891132399178,0.005934,0.04003101676844043,0.004579819715033439,0.0172530774449937
2024-08-28 14:24:00,0.0012115925172046138,0.003058734577447847,0.012987012987012988,0.03225806451612903,0.0002606230615601504,0.035076652759056304,0.001053,-0.043399243966269256,0.04461083648347387,0.004579819715033439
2024-08-28 14:25:00,0.006324512939808084,0.005361377461593979,0.03896103896103896,0.06451612903225806,0.00033539347391917297,0.02033756681110329,0.004775,0.0051129204226034695,0.0012115925172046138,0.04461083648347387
2024-08-28 14:26:00,0.0012115925172046138,0.003058734577447847,0.012987012987012988,0.03225806451612903,0.00025270359492481206,0.034010785721192635,0.001086,-0.0051129204226034695,0.006324512939808084,0.0012115925172046138
2024-08-28 14:28:00,0.005839875932926238,0.15163075231123485,0.1168831168831169,0.1935483870967742,0.0005130371828007519,0.9624426043911168,0.003488,0.004628283415721624,0.0012115925172046138,0.006324512939808084
2024-08-28 14:29:00,0.05430357662111079,0.04399078942846342,0.2207792207792208,0.3225806451612903,0.0007610254934210527,0.04777070402375174,0.021128,0.04846370068818455,0.005839875932926238,0.0012115925172046138
2024-08-28 14:30:00,0.0012115925172046138,0.003058734577447847,0.012987012987012988,0.03225806451612903,0.00022421249412593987,0.030176234840794625,0.001224,-0.05309198410390617,0.05430357662111079,0.005839875932926238
2024-08-28 14:31:00,0.03547542890375109,0.5242121180877753,0.6103896103896104,0.8064516129032258,0.0006477273848684212,0.7338427522169728,0.016907,0.034263836386546474,0.0012115925172046138,0.05430357662111079
2024-08-28 14:32:00,0.028981293011534362,0.3180396604460941,0.48051948051948057,0.6451612903225806,0.00018682097335526317,0.15677038114751377,0.047772,-0.006494135892216729,0.03547542890375109,0.0012115925172046138
2024-08-28 14:33:00,0.0012115925172046138,0.003058734577447847,0.012987012987012988,0.03225806451612903,0.00025457894736842106,0.03426318841011258,0.001078,-0.02776970049432975,0.028981293011534362,0.03547542890375109
2024-08-28 14:34:00,0.0010419695647959676,0.0028181599477609376,0.012987012987012988,0.03225806451612903,0.00020867981968984963,0.02862124194676941,0.001189,-0.00016962295240864622,0.0012115925172046138,0.028981293011534362
2024-08-28 14:35:00,0.034990791896869246,0.06426779393064577,0.6623376623376623,0.8709677419354839,0.0004887761395676692,0.06882428773211399,0.022136,0.033948822332073275,0.0010419695647959676,0.0012115925172046138
